date, county, stage, flips, cases, deaths
12/21/2020, Mahoning, Ohio,39099,13122,311
12/22/2020, Mahoning, Ohio,39099,13345,311
12/23/2020, Mahoning, Ohio,39099,13780,311
12/24/2020, Mahoning, Ohio,39099,13929,312
12/25/2020, Mahoning, Ohio,39099,13929,312
12/26/2020, Mahoning, Ohio,39099,14162,312
12/27/2020, Mahoning, Ohio,39099,14237,312
12/28/2020, Mahoning, Ohio,39099,14309,312
12/29/2020, Mahoning, Ohio,39099,14418,312
12/30/2020, Mahoning, Ohio,39099,14631,313
12/31/2020, Mahoning, Ohio,39099,14800,315
1/1/2021, Mahoning, Ohio,39099,14800,315
1/2/2021, Mahoning, Ohio,39099,15047,315
1/3/2021, Mahoning, Ohio,39099,15131,315
1/4/2021, Mahoning, Ohio,39099,15269,315
1/5/2021, Mahoning, Ohio,39099,15399,315
1/6/2021, Mahoning, Ohio,39099,15529,315
1/7/2021, Mahoning, Ohio,39099,15684,315
1/8/2021, Mahoning, Ohio,39099,15818,315
1/9/2021, Mahoning, Ohio,39099,15904,325
1/10/2021, Mahoning, Ohio,39099,15983,325
1/11/2021, Mahoning, Ohio,39099,16104,325
1/12/2021, Mahoning, Ohio,39099,16219,325
1/13/2021, Mahoning, Ohio,39099,16299,326
1/14/2021, Mahoning, Ohio,39099,16430,334
1/15/2021, Mahoning, Ohio,39099,16567,335
1/16/2021, Mahoning, Ohio,39099,16710,335
1/17/2021, Mahoning, Ohio,39099,16758,335
1/18/2021, Mahoning, Ohio,39099,16815,336
1/19/2021, Mahoning, Ohio,39099,16931,337
1/20/2021, Mahoning, Ohio,39099,17035,337
1/21/2021, Mahoning, Ohio,39099,17163,337
1/22/2021, Mahoning, Ohio,39099,17215,337
1/23/2021, Mahoning, Ohio,39099,17321,338
1/24/2021, Mahoning, Ohio,39099,17383,338
1/25/2021, Mahoning, Ohio,39099,17471,339
1/26/2021, Mahoning, Ohio,39099,17561,339
1/27/2021, Mahoning, Ohio,39099,17654,339
1/28/2021, Mahoning, Ohio,39099,17761,339
1/29/2021, Mahoning, Ohio,39099,17861,339
1/30/2021, Mahoning, Ohio,39099,17953,339
1/31/2021, Mahoning, Ohio,39099,17999,339
2/1/2021, Mahoning, Ohio,39099,18058,339
2/2/2021, Mahoning, Ohio,39099,18135,339
2/3/2021, Mahoning, Ohio,39099,18229,339
2/4/2021, Mahoning, Ohio,39099,18315,340
2/5/2021, Mahoning, Ohio,39099,18390,340
2/6/2021, Mahoning, Ohio,39099,18441,342
2/7/2021, Mahoning, Ohio,39099,18470,342
2/8/2021, Mahoning, Ohio,39099,18530,342
2/9/2021, Mahoning, Ohio,39099,18579,345
2/10/2021, Mahoning, Ohio,39099,18658,345
2/11/2021, Mahoning, Ohio,39099,18713,379
2/12/2021, Mahoning, Ohio,39099,18774,472
2/13/2021, Mahoning, Ohio,39099,18817,519
2/14/2021, Mahoning, Ohio,39099,18852,519
2/15/2021, Mahoning, Ohio,39099,18896,521
2/16/2021, Mahoning, Ohio,39099,18947,525
2/17/2021, Mahoning, Ohio,39099,18987,527
2/18/2021, Mahoning, Ohio,39099,19034,530
2/19/2021, Mahoning, Ohio,39099,19072,528
11/20/2020, Marion, Ohio,39101,4374,51
11/21/2020, Marion, Ohio,39101,4462,51
11/22/2020, Marion, Ohio,39101,4514,51
11/23/2020, Marion, Ohio,39101,4577,51
11/24/2020, Marion, Ohio,39101,4652,51
11/25/2020, Marion, Ohio,39101,4767,59
11/26/2020, Marion, Ohio,39101,4767,59
11/27/2020, Marion, Ohio,39101,4893,59
11/28/2020, Marion, Ohio,39101,4938,59
11/29/2020, Marion, Ohio,39101,4984,60
11/30/2020, Marion, Ohio,39101,5050,61
12/1/2020, Marion, Ohio,39101,5114,67
12/2/2020, Marion, Ohio,39101,5161,67
12/3/2020, Marion, Ohio,39101,5230,67
12/4/2020, Marion, Ohio,39101,5277,69
12/5/2020, Marion, Ohio,39101,5332,69
12/6/2020, Marion, Ohio,39101,5360,69
12/7/2020, Marion, Ohio,39101,5418,69
12/8/2020, Marion, Ohio,39101,5576,69
12/9/2020, Marion, Ohio,39101,5617,71
12/10/2020, Marion, Ohio,39101,5683,71
12/11/2020, Marion, Ohio,39101,5726,74
12/12/2020, Marion, Ohio,39101,5862,79
12/13/2020, Marion, Ohio,39101,5940,80
12/14/2020, Marion, Ohio,39101,5995,82
12/15/2020, Marion, Ohio,39101,6040,84
12/16/2020, Marion, Ohio,39101,6080,86
12/17/2020, Marion, Ohio,39101,6136,88
12/18/2020, Marion, Ohio,39101,6185,91
12/19/2020, Marion, Ohio,39101,6221,93
12/20/2020, Marion, Ohio,39101,6289,93
12/21/2020, Marion, Ohio,39101,6326,96
12/22/2020, Marion, Ohio,39101,6379,96
12/23/2020, Marion, Ohio,39101,6421,100
12/24/2020, Marion, Ohio,39101,6479,102
12/25/2020, Marion, Ohio,39101,6479,102
12/26/2020, Marion, Ohio,39101,6533,102
12/27/2020, Marion, Ohio,39101,6575,102
12/28/2020, Marion, Ohio,39101,6601,102
12/29/2020, Marion, Ohio,39101,6631,104
12/30/2020, Marion, Ohio,39101,6684,105
12/31/2020, Marion, Ohio,39101,6733,105
1/1/2021, Marion, Ohio,39101,6733,105
1/2/2021, Marion, Ohio,39101,6793,106
1/3/2021, Marion, Ohio,39101,6834,106
1/4/2021, Marion, Ohio,39101,6872,106
1/5/2021, Marion, Ohio,39101,6912,106
1/6/2021, Marion, Ohio,39101,6938,106
1/7/2021, Marion, Ohio,39101,6983,110
1/8/2021, Marion, Ohio,39101,7018,111
1/9/2021, Marion, Ohio,39101,7056,111
1/10/2021, Marion, Ohio,39101,7080,111
1/11/2021, Marion, Ohio,39101,7121,111
1/12/2021, Marion, Ohio,39101,7161,111
1/13/2021, Marion, Ohio,39101,7202,111
1/14/2021, Marion, Ohio,39101,7231,112
1/15/2021, Marion, Ohio,39101,7266,112
1/16/2021, Marion, Ohio,39101,7305,113
1/17/2021, Marion, Ohio,39101,7319,113
1/18/2021, Marion, Ohio,39101,7341,113
1/19/2021, Marion, Ohio,39101,7377,113
1/20/2021, Marion, Ohio,39101,7398,113
1/21/2021, Marion, Ohio,39101,7420,113
1/22/2021, Marion, Ohio,39101,7437,113
1/23/2021, Marion, Ohio,39101,7459,113
1/24/2021, Marion, Ohio,39101,7467,113
1/25/2021, Marion, Ohio,39101,7486,113
1/26/2021, Marion, Ohio,39101,7512,113
1/27/2021, Marion, Ohio,39101,7540,113
1/28/2021, Marion, Ohio,39101,7571,113
1/29/2021, Marion, Ohio,39101,7580,113
1/30/2021, Marion, Ohio,39101,7613,113
1/31/2021, Marion, Ohio,39101,7624,113
2/1/2021, Marion, Ohio,39101,7639,113
2/2/2021, Marion, Ohio,39101,7657,113
2/3/2021, Marion, Ohio,39101,7663,113
2/4/2021, Marion, Ohio,39101,7691,113
2/5/2021, Marion, Ohio,39101,7705,113
2/6/2021, Marion, Ohio,39101,7724,113
2/7/2021, Marion, Ohio,39101,7731,113
2/8/2021, Marion, Ohio,39101,7736,113
2/9/2021, Marion, Ohio,39101,7762,113
2/10/2021, Marion, Ohio,39101,7782,113
2/11/2021, Marion, Ohio,39101,7795,113
2/12/2021, Marion, Ohio,39101,7817,120
2/13/2021, Marion, Ohio,39101,7828,131
2/14/2021, Marion, Ohio,39101,7834,131
2/15/2021, Marion, Ohio,39101,7848,132
2/16/2021, Marion, Ohio,39101,7863,132
2/17/2021, Marion, Ohio,39101,7869,132
2/18/2021, Marion, Ohio,39101,7884,132
2/19/2021, Marion, Ohio,39101,7900,133
11/20/2020, Medina, Ohio,39103,3875,54
11/21/2020, Medina, Ohio,39103,3941,54
11/22/2020, Medina, Ohio,39103,4133,54
11/23/2020, Medina, Ohio,39103,4286,54
11/24/2020, Medina, Ohio,39103,4477,56
11/25/2020, Medina, Ohio,39103,4716,57
11/26/2020, Medina, Ohio,39103,4716,57
11/27/2020, Medina, Ohio,39103,4965,57
11/28/2020, Medina, Ohio,39103,5064,57
11/29/2020, Medina, Ohio,39103,5180,57
11/30/2020, Medina, Ohio,39103,5266,57
12/1/2020, Medina, Ohio,39103,5433,57
12/2/2020, Medina, Ohio,39103,5533,57
12/3/2020, Medina, Ohio,39103,5658,58
12/4/2020, Medina, Ohio,39103,5830,61
12/5/2020, Medina, Ohio,39103,5952,62
12/6/2020, Medina, Ohio,39103,6049,62
12/7/2020, Medina, Ohio,39103,6165,63
12/8/2020, Medina, Ohio,39103,6506,63
12/9/2020, Medina, Ohio,39103,6725,66
12/10/2020, Medina, Ohio,39103,6872,67
12/11/2020, Medina, Ohio,39103,6983,70
12/12/2020, Medina, Ohio,39103,7122,72
12/13/2020, Medina, Ohio,39103,7297,72
12/14/2020, Medina, Ohio,39103,7407,72
12/15/2020, Medina, Ohio,39103,7533,75
12/16/2020, Medina, Ohio,39103,7635,76
12/17/2020, Medina, Ohio,39103,7800,81
12/18/2020, Medina, Ohio,39103,7941,84
12/19/2020, Medina, Ohio,39103,8104,89
12/20/2020, Medina, Ohio,39103,8218,91
12/21/2020, Medina, Ohio,39103,8296,91
12/22/2020, Medina, Ohio,39103,8426,91
12/23/2020, Medina, Ohio,39103,8514,93
12/24/2020, Medina, Ohio,39103,8622,93
12/25/2020, Medina, Ohio,39103,8622,93
12/26/2020, Medina, Ohio,39103,8760,93
12/27/2020, Medina, Ohio,39103,8829,98
12/28/2020, Medina, Ohio,39103,8919,99
12/29/2020, Medina, Ohio,39103,9048,102
12/30/2020, Medina, Ohio,39103,9195,103
12/31/2020, Medina, Ohio,39103,9312,114
1/1/2021, Medina, Ohio,39103,9312,114
1/2/2021, Medina, Ohio,39103,9515,114
1/3/2021, Medina, Ohio,39103,9601,114
1/4/2021, Medina, Ohio,39103,9700,115
1/5/2021, Medina, Ohio,39103,9830,116
1/6/2021, Medina, Ohio,39103,9930,117
1/7/2021, Medina, Ohio,39103,10102,118
1/8/2021, Medina, Ohio,39103,10227,121
1/9/2021, Medina, Ohio,39103,10349,121
1/10/2021, Medina, Ohio,39103,10435,121
1/11/2021, Medina, Ohio,39103,10551,167
1/12/2021, Medina, Ohio,39103,10632,155
1/13/2021, Medina, Ohio,39103,10737,155
1/14/2021, Medina, Ohio,39103,10815,164
1/15/2021, Medina, Ohio,39103,10949,165
1/16/2021, Medina, Ohio,39103,11033,165
1/17/2021, Medina, Ohio,39103,11128,165
1/18/2021, Medina, Ohio,39103,11191,165
1/19/2021, Medina, Ohio,39103,11286,165
1/20/2021, Medina, Ohio,39103,11364,167
1/21/2021, Medina, Ohio,39103,11439,167
1/22/2021, Medina, Ohio,39103,11504,168
1/23/2021, Medina, Ohio,39103,11591,168
1/24/2021, Medina, Ohio,39103,11666,168
1/25/2021, Medina, Ohio,39103,11732,168
1/26/2021, Medina, Ohio,39103,11798,169
1/27/2021, Medina, Ohio,39103,11865,169
1/28/2021, Medina, Ohio,39103,11961,171
1/29/2021, Medina, Ohio,39103,12027,173
1/30/2021, Medina, Ohio,39103,12096,173
1/31/2021, Medina, Ohio,39103,12138,173
2/1/2021, Medina, Ohio,39103,12189,177
2/2/2021, Medina, Ohio,39103,12285,177
2/3/2021, Medina, Ohio,39103,12341,177
2/4/2021, Medina, Ohio,39103,12417,177
2/5/2021, Medina, Ohio,39103,12464,177
2/6/2021, Medina, Ohio,39103,12522,177
2/7/2021, Medina, Ohio,39103,12557,181
2/8/2021, Medina, Ohio,39103,12592,181
2/9/2021, Medina, Ohio,39103,12641,183
2/10/2021, Medina, Ohio,39103,12689,185
2/11/2021, Medina, Ohio,39103,12728,190
2/12/2021, Medina, Ohio,39103,12783,204
2/13/2021, Medina, Ohio,39103,12835,211
2/14/2021, Medina, Ohio,39103,12868,211
2/15/2021, Medina, Ohio,39103,12905,212
2/16/2021, Medina, Ohio,39103,12954,213
2/17/2021, Medina, Ohio,39103,12987,214
2/18/2021, Medina, Ohio,39103,13025,214
2/19/2021, Medina, Ohio,39103,13070,216
11/20/2020, Meigs, Ohio,39105,337,12
11/21/2020, Meigs, Ohio,39105,360,12
11/22/2020, Meigs, Ohio,39105,363,12
11/23/2020, Meigs, Ohio,39105,376,12
11/24/2020, Meigs, Ohio,39105,390,12
11/25/2020, Meigs, Ohio,39105,396,12
11/26/2020, Meigs, Ohio,39105,396,12
11/27/2020, Meigs, Ohio,39105,417,12
11/28/2020, Meigs, Ohio,39105,427,12
11/29/2020, Meigs, Ohio,39105,437,12
11/30/2020, Meigs, Ohio,39105,447,12
12/1/2020, Meigs, Ohio,39105,464,12
12/2/2020, Meigs, Ohio,39105,478,12
12/3/2020, Meigs, Ohio,39105,496,12
12/4/2020, Meigs, Ohio,39105,506,12
12/5/2020, Meigs, Ohio,39105,534,12
12/6/2020, Meigs, Ohio,39105,548,12
12/7/2020, Meigs, Ohio,39105,564,12
12/8/2020, Meigs, Ohio,39105,579,12
12/9/2020, Meigs, Ohio,39105,601,13
12/10/2020, Meigs, Ohio,39105,620,13
12/11/2020, Meigs, Ohio,39105,634,13
12/12/2020, Meigs, Ohio,39105,654,13
12/13/2020, Meigs, Ohio,39105,663,13
12/14/2020, Meigs, Ohio,39105,671,13
12/15/2020, Meigs, Ohio,39105,682,13
12/16/2020, Meigs, Ohio,39105,684,13
12/17/2020, Meigs, Ohio,39105,702,14
12/18/2020, Meigs, Ohio,39105,710,14
12/19/2020, Meigs, Ohio,39105,722,14
12/20/2020, Meigs, Ohio,39105,732,14
12/21/2020, Meigs, Ohio,39105,741,14
12/22/2020, Meigs, Ohio,39105,748,14
12/23/2020, Meigs, Ohio,39105,754,14
12/24/2020, Meigs, Ohio,39105,771,14
12/25/2020, Meigs, Ohio,39105,771,14
12/26/2020, Meigs, Ohio,39105,787,14
12/27/2020, Meigs, Ohio,39105,792,14
12/28/2020, Meigs, Ohio,39105,804,14
12/29/2020, Meigs, Ohio,39105,813,14
12/30/2020, Meigs, Ohio,39105,830,14
12/31/2020, Meigs, Ohio,39105,844,14
1/1/2021, Meigs, Ohio,39105,844,14
1/2/2021, Meigs, Ohio,39105,868,14
1/3/2021, Meigs, Ohio,39105,877,14
1/4/2021, Meigs, Ohio,39105,886,14
1/5/2021, Meigs, Ohio,39105,904,14
1/6/2021, Meigs, Ohio,39105,912,14
1/7/2021, Meigs, Ohio,39105,921,14
1/8/2021, Meigs, Ohio,39105,930,14
1/9/2021, Meigs, Ohio,39105,941,14
1/10/2021, Meigs, Ohio,39105,953,21
1/11/2021, Meigs, Ohio,39105,961,21
1/12/2021, Meigs, Ohio,39105,970,21
1/13/2021, Meigs, Ohio,39105,986,21
1/14/2021, Meigs, Ohio,39105,990,21
1/15/2021, Meigs, Ohio,39105,1007,21
1/16/2021, Meigs, Ohio,39105,1024,21
1/17/2021, Meigs, Ohio,39105,1032,21
1/18/2021, Meigs, Ohio,39105,1035,21
1/19/2021, Meigs, Ohio,39105,1050,21
1/20/2021, Meigs, Ohio,39105,1058,21
1/21/2021, Meigs, Ohio,39105,1068,23
1/22/2021, Meigs, Ohio,39105,1080,24
1/23/2021, Meigs, Ohio,39105,1086,24
1/24/2021, Meigs, Ohio,39105,1090,24
1/25/2021, Meigs, Ohio,39105,1097,24
1/26/2021, Meigs, Ohio,39105,1103,24
1/27/2021, Meigs, Ohio,39105,1115,24
1/28/2021, Meigs, Ohio,39105,1125,24
1/29/2021, Meigs, Ohio,39105,1165,24
1/30/2021, Meigs, Ohio,39105,1171,24
1/31/2021, Meigs, Ohio,39105,1173,24
2/1/2021, Meigs, Ohio,39105,1185,25
2/2/2021, Meigs, Ohio,39105,1197,25
2/3/2021, Meigs, Ohio,39105,1203,25
2/4/2021, Meigs, Ohio,39105,1223,28
2/5/2021, Meigs, Ohio,39105,1241,28
2/6/2021, Meigs, Ohio,39105,1249,28
2/7/2021, Meigs, Ohio,39105,1252,28
2/8/2021, Meigs, Ohio,39105,1257,28
2/9/2021, Meigs, Ohio,39105,1261,28
2/10/2021, Meigs, Ohio,39105,1272,29
2/11/2021, Meigs, Ohio,39105,1276,29
2/12/2021, Meigs, Ohio,39105,1280,32
2/13/2021, Meigs, Ohio,39105,1289,32
2/14/2021, Meigs, Ohio,39105,1299,32
2/15/2021, Meigs, Ohio,39105,1302,32
2/16/2021, Meigs, Ohio,39105,1306,32
2/17/2021, Meigs, Ohio,39105,1310,32
2/18/2021, Meigs, Ohio,39105,1316,32
2/19/2021, Meigs, Ohio,39105,1322,36
11/20/2020, Mercer, Ohio,39107,2745,37
11/21/2020, Mercer, Ohio,39107,2785,37
11/22/2020, Mercer, Ohio,39107,2812,37
11/23/2020, Mercer, Ohio,39107,2847,37
11/24/2020, Mercer, Ohio,39107,2899,45
11/25/2020, Mercer, Ohio,39107,2960,47
11/26/2020, Mercer, Ohio,39107,2960,47
11/27/2020, Mercer, Ohio,39107,2992,48
11/28/2020, Mercer, Ohio,39107,3017,50
11/29/2020, Mercer, Ohio,39107,3024,50
11/30/2020, Mercer, Ohio,39107,3047,52
12/1/2020, Mercer, Ohio,39107,3113,55
12/2/2020, Mercer, Ohio,39107,3169,57
12/3/2020, Mercer, Ohio,39107,3198,59
12/4/2020, Mercer, Ohio,39107,3225,60
12/5/2020, Mercer, Ohio,39107,3262,64
12/6/2020, Mercer, Ohio,39107,3274,64
12/7/2020, Mercer, Ohio,39107,3294,64
12/8/2020, Mercer, Ohio,39107,3365,66
12/9/2020, Mercer, Ohio,39107,3421,68
12/10/2020, Mercer, Ohio,39107,3444,70
12/11/2020, Mercer, Ohio,39107,3485,70
12/12/2020, Mercer, Ohio,39107,3501,70
12/13/2020, Mercer, Ohio,39107,3530,70
12/14/2020, Mercer, Ohio,39107,3547,70
12/15/2020, Mercer, Ohio,39107,3575,72
12/16/2020, Mercer, Ohio,39107,3613,73
12/17/2020, Mercer, Ohio,39107,3645,74
12/18/2020, Mercer, Ohio,39107,3667,76
12/19/2020, Mercer, Ohio,39107,3687,76
12/20/2020, Mercer, Ohio,39107,3700,76
12/21/2020, Mercer, Ohio,39107,3709,76
12/22/2020, Mercer, Ohio,39107,3733,77
12/23/2020, Mercer, Ohio,39107,3743,77
12/24/2020, Mercer, Ohio,39107,3772,79
12/25/2020, Mercer, Ohio,39107,3772,79
12/26/2020, Mercer, Ohio,39107,3789,79
12/27/2020, Mercer, Ohio,39107,3805,79
12/28/2020, Mercer, Ohio,39107,3811,79
12/29/2020, Mercer, Ohio,39107,3863,79
12/30/2020, Mercer, Ohio,39107,3893,81
12/31/2020, Mercer, Ohio,39107,3911,82
1/1/2021, Mercer, Ohio,39107,3911,82
1/2/2021, Mercer, Ohio,39107,3936,82
1/3/2021, Mercer, Ohio,39107,3950,82
1/4/2021, Mercer, Ohio,39107,3973,82
1/5/2021, Mercer, Ohio,39107,3998,82
1/6/2021, Mercer, Ohio,39107,4033,82
1/7/2021, Mercer, Ohio,39107,4070,83
1/8/2021, Mercer, Ohio,39107,4080,84
1/9/2021, Mercer, Ohio,39107,4106,84
1/10/2021, Mercer, Ohio,39107,4112,84
1/11/2021, Mercer, Ohio,39107,4122,85
1/12/2021, Mercer, Ohio,39107,4147,85
1/13/2021, Mercer, Ohio,39107,4172,85
1/14/2021, Mercer, Ohio,39107,4194,85
1/15/2021, Mercer, Ohio,39107,4209,85
1/16/2021, Mercer, Ohio,39107,4233,87
1/17/2021, Mercer, Ohio,39107,4242,87
1/18/2021, Mercer, Ohio,39107,4258,87
1/19/2021, Mercer, Ohio,39107,4273,87
1/20/2021, Mercer, Ohio,39107,4303,87
1/21/2021, Mercer, Ohio,39107,4320,88
1/22/2021, Mercer, Ohio,39107,4324,88
1/23/2021, Mercer, Ohio,39107,4335,89
1/24/2021, Mercer, Ohio,39107,4344,89
1/25/2021, Mercer, Ohio,39107,4350,89
1/26/2021, Mercer, Ohio,39107,4355,90
1/27/2021, Mercer, Ohio,39107,4373,90
1/28/2021, Mercer, Ohio,39107,4381,91
1/29/2021, Mercer, Ohio,39107,4406,92
1/30/2021, Mercer, Ohio,39107,4411,92
1/31/2021, Mercer, Ohio,39107,4422,92
2/1/2021, Mercer, Ohio,39107,4428,92
2/2/2021, Mercer, Ohio,39107,4435,93
2/3/2021, Mercer, Ohio,39107,4450,93
2/4/2021, Mercer, Ohio,39107,4463,95
2/5/2021, Mercer, Ohio,39107,4472,95
2/6/2021, Mercer, Ohio,39107,4478,95
2/7/2021, Mercer, Ohio,39107,4481,95
2/8/2021, Mercer, Ohio,39107,4485,95
2/9/2021, Mercer, Ohio,39107,4493,95
2/10/2021, Mercer, Ohio,39107,4503,95
2/11/2021, Mercer, Ohio,39107,4513,97
2/12/2021, Mercer, Ohio,39107,4520,99
2/13/2021, Mercer, Ohio,39107,4527,101
2/14/2021, Mercer, Ohio,39107,4530,101
2/15/2021, Mercer, Ohio,39107,4531,101
2/16/2021, Mercer, Ohio,39107,4536,100
2/17/2021, Mercer, Ohio,39107,4542,100
2/18/2021, Mercer, Ohio,39107,4547,100
2/19/2021, Mercer, Ohio,39107,4552,100
11/20/2020, Miami, Ohio,39109,3813,65
11/21/2020, Miami, Ohio,39109,3875,65
11/22/2020, Miami, Ohio,39109,3985,65
11/23/2020, Miami, Ohio,39109,4164,65
11/24/2020, Miami, Ohio,39109,4258,67
11/25/2020, Miami, Ohio,39109,4375,68
11/26/2020, Miami, Ohio,39109,4375,68
11/27/2020, Miami, Ohio,39109,4562,68
11/28/2020, Miami, Ohio,39109,4655,68
11/29/2020, Miami, Ohio,39109,4756,68
11/30/2020, Miami, Ohio,39109,4851,68
12/1/2020, Miami, Ohio,39109,4926,68
12/2/2020, Miami, Ohio,39109,5022,68
12/3/2020, Miami, Ohio,39109,5131,68
12/4/2020, Miami, Ohio,39109,5258,69
12/5/2020, Miami, Ohio,39109,5358,69
12/6/2020, Miami, Ohio,39109,5444,69
12/7/2020, Miami, Ohio,39109,5524,69
12/8/2020, Miami, Ohio,39109,5722,69
12/9/2020, Miami, Ohio,39109,5830,69
12/10/2020, Miami, Ohio,39109,5915,69
12/11/2020, Miami, Ohio,39109,6032,69
12/12/2020, Miami, Ohio,39109,6122,69
12/13/2020, Miami, Ohio,39109,6203,69
12/14/2020, Miami, Ohio,39109,6256,69
12/15/2020, Miami, Ohio,39109,6370,69
12/16/2020, Miami, Ohio,39109,6401,69
12/17/2020, Miami, Ohio,39109,6514,69
12/18/2020, Miami, Ohio,39109,6615,70
12/19/2020, Miami, Ohio,39109,6703,70
12/20/2020, Miami, Ohio,39109,6787,70
12/21/2020, Miami, Ohio,39109,6847,70
12/22/2020, Miami, Ohio,39109,6941,72
12/23/2020, Miami, Ohio,39109,7025,72
12/24/2020, Miami, Ohio,39109,7111,72
12/25/2020, Miami, Ohio,39109,7111,72
12/26/2020, Miami, Ohio,39109,7256,72
12/27/2020, Miami, Ohio,39109,7308,72
12/28/2020, Miami, Ohio,39109,7371,73
12/29/2020, Miami, Ohio,39109,7446,73
12/30/2020, Miami, Ohio,39109,7511,73
12/31/2020, Miami, Ohio,39109,7580,73
1/1/2021, Miami, Ohio,39109,7580,73
1/2/2021, Miami, Ohio,39109,7773,73
1/3/2021, Miami, Ohio,39109,7841,73
1/4/2021, Miami, Ohio,39109,7872,73
1/5/2021, Miami, Ohio,39109,7960,73
1/6/2021, Miami, Ohio,39109,8016,73
1/7/2021, Miami, Ohio,39109,8116,73
1/8/2021, Miami, Ohio,39109,8229,73
1/9/2021, Miami, Ohio,39109,8323,73
1/10/2021, Miami, Ohio,39109,8392,73
1/11/2021, Miami, Ohio,39109,8454,73
1/12/2021, Miami, Ohio,39109,8553,73
1/13/2021, Miami, Ohio,39109,8621,73
1/14/2021, Miami, Ohio,39109,8673,73
1/15/2021, Miami, Ohio,39109,8736,73
1/16/2021, Miami, Ohio,39109,8801,73
1/17/2021, Miami, Ohio,39109,8865,73
1/18/2021, Miami, Ohio,39109,8905,73
1/19/2021, Miami, Ohio,39109,8952,73
1/20/2021, Miami, Ohio,39109,8999,73
1/21/2021, Miami, Ohio,39109,9073,73
1/22/2021, Miami, Ohio,39109,9113,73
1/23/2021, Miami, Ohio,39109,9168,73
1/24/2021, Miami, Ohio,39109,9210,73
1/25/2021, Miami, Ohio,39109,9244,73
1/26/2021, Miami, Ohio,39109,9272,73
1/27/2021, Miami, Ohio,39109,9321,73
1/28/2021, Miami, Ohio,39109,9355,73
1/29/2021, Miami, Ohio,39109,9386,73
1/30/2021, Miami, Ohio,39109,9430,73
1/31/2021, Miami, Ohio,39109,9468,73
2/1/2021, Miami, Ohio,39109,9489,73
2/2/2021, Miami, Ohio,39109,9527,73
2/3/2021, Miami, Ohio,39109,9556,74
2/4/2021, Miami, Ohio,39109,9588,78
2/5/2021, Miami, Ohio,39109,9621,80
2/6/2021, Miami, Ohio,39109,9649,122
2/7/2021, Miami, Ohio,39109,9673,122
2/8/2021, Miami, Ohio,39109,9684,122
2/9/2021, Miami, Ohio,39109,9719,126
2/10/2021, Miami, Ohio,39109,9741,127
2/11/2021, Miami, Ohio,39109,9766,132
2/12/2021, Miami, Ohio,39109,9779,157
2/13/2021, Miami, Ohio,39109,9801,172
2/14/2021, Miami, Ohio,39109,9817,173
2/15/2021, Miami, Ohio,39109,9834,175
2/16/2021, Miami, Ohio,39109,9851,175
2/17/2021, Miami, Ohio,39109,9853,175
2/18/2021, Miami, Ohio,39109,9877,177
2/19/2021, Miami, Ohio,39109,9884,177
11/20/2020, Monroe, Ohio,39111,280,21
11/21/2020, Monroe, Ohio,39111,287,21
11/22/2020, Monroe, Ohio,39111,299,21
11/23/2020, Monroe, Ohio,39111,310,21
11/24/2020, Monroe, Ohio,39111,318,21
11/25/2020, Monroe, Ohio,39111,323,21
11/26/2020, Monroe, Ohio,39111,323,21
11/27/2020, Monroe, Ohio,39111,349,21
11/28/2020, Monroe, Ohio,39111,357,21
11/29/2020, Monroe, Ohio,39111,360,21
11/30/2020, Monroe, Ohio,39111,369,21
12/1/2020, Monroe, Ohio,39111,390,22
12/2/2020, Monroe, Ohio,39111,398,22
12/3/2020, Monroe, Ohio,39111,410,22
12/4/2020, Monroe, Ohio,39111,428,22
12/5/2020, Monroe, Ohio,39111,448,22
12/6/2020, Monroe, Ohio,39111,454,22
12/7/2020, Monroe, Ohio,39111,463,22
12/8/2020, Monroe, Ohio,39111,482,22
12/9/2020, Monroe, Ohio,39111,490,22
12/10/2020, Monroe, Ohio,39111,499,22
12/11/2020, Monroe, Ohio,39111,514,22
12/12/2020, Monroe, Ohio,39111,523,22
12/13/2020, Monroe, Ohio,39111,533,22
12/14/2020, Monroe, Ohio,39111,543,22
12/15/2020, Monroe, Ohio,39111,560,22
12/16/2020, Monroe, Ohio,39111,570,23
12/17/2020, Monroe, Ohio,39111,579,23
12/18/2020, Monroe, Ohio,39111,585,24
12/19/2020, Monroe, Ohio,39111,600,24
12/20/2020, Monroe, Ohio,39111,607,24
12/21/2020, Monroe, Ohio,39111,615,24
12/22/2020, Monroe, Ohio,39111,626,24
12/23/2020, Monroe, Ohio,39111,642,24
12/24/2020, Monroe, Ohio,39111,658,24
12/25/2020, Monroe, Ohio,39111,658,24
12/26/2020, Monroe, Ohio,39111,665,24
12/27/2020, Monroe, Ohio,39111,671,24
12/28/2020, Monroe, Ohio,39111,684,24
12/29/2020, Monroe, Ohio,39111,703,24
